epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,2.026,2.205,0.128,0.655,0.128,0.059,0.108,"[0.0, 0.007, 0.017, 0.0, 0.0, 0.298, 0.24, 0.008, 0.02, 0.0]"
01,1.810,2.102,0.129,0.731,0.129,0.098,0.159,"[0.305, 0.0, 0.001, 0.184, 0.0, 0.095, 0.29, 0.048, 0.061, 0.0]"
02,1.592,1.968,0.244,0.850,0.244,0.130,0.243,"[0.119, 0.003, 0.004, 0.274, 0.0, 0.082, 0.455, 0.301, 0.064, 0.0]"
03,1.320,1.928,0.336,0.776,0.336,0.180,0.293,"[0.167, 0.449, 0.0, 0.003, 0.0, 0.239, 0.543, 0.394, 0.0, 0.0]"
04,1.316,1.901,0.342,0.757,0.342,0.213,0.298,"[0.303, 0.444, 0.006, 0.003, 0.0, 0.445, 0.467, 0.39, 0.076, 0.0]"
05,1.124,1.933,0.253,0.750,0.253,0.163,0.199,"[0.325, 0.019, 0.0, 0.054, 0.081, 0.341, 0.371, 0.371, 0.071, 0.0]"
06,0.985,1.860,0.254,0.833,0.254,0.182,0.248,"[0.305, 0.108, 0.0, 0.227, 0.078, 0.368, 0.321, 0.318, 0.093, 0.0]"
07,0.893,1.618,0.371,0.905,0.371,0.258,0.359,"[0.305, 0.56, 0.0, 0.351, 0.176, 0.387, 0.293, 0.353, 0.156, 0.0]"
08,0.887,1.387,0.500,0.943,0.500,0.324,0.499,"[0.383, 0.57, 0.0, 0.515, 0.091, 0.484, 0.537, 0.469, 0.191, 0.0]"
09,0.803,1.338,0.516,0.954,0.516,0.332,0.506,"[0.429, 0.447, 0.0, 0.548, 0.158, 0.49, 0.596, 0.453, 0.195, 0.0]"
10,0.733,1.480,0.443,0.938,0.443,0.315,0.457,"[0.409, 0.398, 0.0, 0.488, 0.261, 0.488, 0.523, 0.449, 0.132, 0.0]"
11,0.759,1.500,0.413,0.943,0.413,0.298,0.431,"[0.437, 0.397, 0.0, 0.528, 0.231, 0.448, 0.427, 0.383, 0.132, 0.0]"
12,0.755,1.475,0.423,0.954,0.423,0.284,0.376,"[0.471, 0.59, 0.0, 0.552, 0.125, 0.411, 0.121, 0.36, 0.207, 0.0]"
13,0.654,1.488,0.419,0.956,0.419,0.276,0.363,"[0.487, 0.575, 0.0, 0.526, 0.16, 0.417, 0.113, 0.373, 0.106, 0.0]"
14,0.556,1.391,0.453,0.957,0.453,0.313,0.420,"[0.494, 0.586, 0.0, 0.554, 0.219, 0.418, 0.252, 0.416, 0.193, 0.0]"
