epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,1.977,2.281,0.071,0.635,0.071,0.069,0.076,"[0.169, 0.0, 0.154, 0.132, 0.0, 0.0, 0.1, 0.062, 0.051, 0.017]"
01,1.812,2.232,0.087,0.706,0.087,0.058,0.061,"[0.102, 0.0, 0.078, 0.135, 0.0, 0.004, 0.035, 0.133, 0.062, 0.034]"
02,1.587,2.066,0.210,0.758,0.210,0.120,0.187,"[0.164, 0.0, 0.056, 0.455, 0.0, 0.051, 0.118, 0.176, 0.149, 0.033]"
03,1.381,1.875,0.280,0.904,0.280,0.156,0.198,"[0.301, 0.034, 0.12, 0.551, 0.0, 0.027, 0.032, 0.22, 0.129, 0.147]"
04,1.171,1.756,0.311,0.913,0.311,0.212,0.221,"[0.398, 0.169, 0.327, 0.57, 0.086, 0.008, 0.003, 0.244, 0.114, 0.2]"
05,0.951,1.714,0.322,0.854,0.322,0.218,0.219,"[0.412, 0.11, 0.353, 0.564, 0.078, 0.054, 0.009, 0.27, 0.145, 0.189]"
06,0.894,1.643,0.344,0.881,0.344,0.246,0.281,"[0.343, 0.145, 0.343, 0.565, 0.097, 0.277, 0.111, 0.284, 0.164, 0.132]"
07,0.858,1.454,0.458,0.950,0.458,0.314,0.447,"[0.382, 0.398, 0.34, 0.579, 0.087, 0.421, 0.487, 0.087, 0.224, 0.133]"
08,0.710,1.351,0.512,0.963,0.512,0.334,0.494,"[0.449, 0.514, 0.327, 0.572, 0.05, 0.435, 0.589, 0.015, 0.204, 0.189]"
09,0.656,1.326,0.509,0.966,0.509,0.342,0.491,"[0.47, 0.466, 0.407, 0.588, 0.049, 0.43, 0.584, 0.04, 0.21, 0.175]"
10,0.681,1.368,0.479,0.962,0.479,0.339,0.463,"[0.472, 0.413, 0.4, 0.598, 0.087, 0.426, 0.502, 0.09, 0.214, 0.193]"
11,0.645,1.447,0.437,0.942,0.437,0.339,0.424,"[0.509, 0.412, 0.407, 0.598, 0.107, 0.392, 0.362, 0.194, 0.215, 0.193]"
12,0.606,1.508,0.410,0.922,0.410,0.333,0.396,"[0.543, 0.474, 0.366, 0.582, 0.118, 0.359, 0.238, 0.303, 0.216, 0.128]"
13,0.619,1.516,0.401,0.924,0.401,0.331,0.396,"[0.529, 0.532, 0.378, 0.549, 0.109, 0.289, 0.264, 0.296, 0.223, 0.137]"
14,0.560,1.477,0.410,0.942,0.410,0.329,0.404,"[0.525, 0.543, 0.386, 0.531, 0.084, 0.183, 0.342, 0.268, 0.263, 0.169]"
