epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.380,0.335,0.146,0.091,"[0.107, 0.205, 0.044, 0.252, 0.055, 0.243, 0.191, 0.129, 0.134, 0.101]"
01,0.291,0.318,0.145,0.093,"[0.142, 0.255, 0.044, 0.225, 0.055, 0.165, 0.175, 0.142, 0.146, 0.102]"
02,0.258,0.267,0.122,0.070,"[0.073, 0.165, 0.044, 0.255, 0.055, 0.149, 0.179, 0.096, 0.113, 0.089]"
03,0.239,0.254,0.115,0.067,"[0.068, 0.158, 0.044, 0.209, 0.055, 0.143, 0.179, 0.103, 0.109, 0.084]"
04,0.227,0.245,0.115,0.069,"[0.061, 0.179, 0.044, 0.213, 0.055, 0.144, 0.167, 0.096, 0.11, 0.084]"
05,0.219,0.234,0.112,0.066,"[0.066, 0.151, 0.044, 0.21, 0.055, 0.138, 0.178, 0.095, 0.105, 0.082]"
06,0.211,0.228,0.112,0.067,"[0.062, 0.169, 0.044, 0.214, 0.053, 0.136, 0.166, 0.094, 0.104, 0.082]"
07,0.203,0.223,0.110,0.065,"[0.061, 0.153, 0.043, 0.209, 0.051, 0.136, 0.169, 0.093, 0.104, 0.084]"
08,0.200,0.223,0.110,0.066,"[0.061, 0.162, 0.037, 0.209, 0.051, 0.138, 0.167, 0.093, 0.103, 0.081]"
09,0.198,0.220,0.108,0.064,"[0.062, 0.157, 0.036, 0.2, 0.05, 0.134, 0.166, 0.093, 0.103, 0.079]"
10,0.195,0.219,0.107,0.064,"[0.061, 0.151, 0.037, 0.197, 0.049, 0.138, 0.165, 0.093, 0.103, 0.078]"
11,0.195,0.220,0.108,0.065,"[0.063, 0.15, 0.036, 0.197, 0.048, 0.135, 0.173, 0.098, 0.103, 0.078]"
12,0.196,0.221,0.109,0.065,"[0.062, 0.154, 0.035, 0.206, 0.048, 0.135, 0.173, 0.093, 0.103, 0.077]"
13,0.199,0.220,0.107,0.063,"[0.062, 0.149, 0.034, 0.203, 0.047, 0.131, 0.166, 0.098, 0.103, 0.077]"
14,0.196,0.227,0.112,0.066,"[0.061, 0.171, 0.033, 0.228, 0.047, 0.136, 0.167, 0.094, 0.102, 0.078]"
15,0.195,0.219,0.106,0.064,"[0.06, 0.148, 0.033, 0.198, 0.048, 0.133, 0.17, 0.094, 0.104, 0.077]"
16,0.191,0.219,0.106,0.063,"[0.061, 0.149, 0.032, 0.199, 0.046, 0.133, 0.166, 0.094, 0.102, 0.078]"
17,0.193,0.221,0.108,0.064,"[0.061, 0.155, 0.033, 0.199, 0.047, 0.135, 0.176, 0.094, 0.102, 0.077]"
18,0.194,0.224,0.108,0.064,"[0.064, 0.151, 0.034, 0.21, 0.047, 0.133, 0.169, 0.094, 0.103, 0.077]"
19,0.192,0.222,0.108,0.064,"[0.061, 0.151, 0.033, 0.213, 0.046, 0.132, 0.171, 0.094, 0.103, 0.077]"
20,0.193,0.219,0.106,0.062,"[0.061, 0.147, 0.032, 0.196, 0.046, 0.136, 0.167, 0.096, 0.102, 0.077]"
21,0.191,0.223,0.109,0.066,"[0.061, 0.15, 0.032, 0.201, 0.045, 0.14, 0.188, 0.096, 0.104, 0.078]"
22,0.190,0.223,0.109,0.064,"[0.063, 0.153, 0.031, 0.196, 0.046, 0.152, 0.167, 0.096, 0.105, 0.077]"
23,0.188,0.220,0.107,0.064,"[0.063, 0.152, 0.032, 0.199, 0.045, 0.138, 0.168, 0.094, 0.104, 0.077]"
