epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.485,0.455,0.177,0.130,"[0.12, 0.267, 0.086, 0.331, 0.093, 0.192, 0.289, 0.142, 0.137, 0.112]"
01,0.286,0.367,0.171,0.125,"[0.121, 0.265, 0.065, 0.326, 0.079, 0.19, 0.276, 0.142, 0.136, 0.107]"
02,0.322,0.307,0.162,0.115,"[0.119, 0.262, 0.048, 0.313, 0.061, 0.188, 0.26, 0.143, 0.13, 0.098]"
03,0.322,0.299,0.158,0.108,"[0.105, 0.26, 0.044, 0.299, 0.054, 0.186, 0.263, 0.148, 0.13, 0.095]"
04,0.294,0.307,0.159,0.106,"[0.101, 0.26, 0.044, 0.3, 0.054, 0.184, 0.265, 0.15, 0.131, 0.097]"
05,0.328,0.302,0.164,0.109,"[0.096, 0.26, 0.044, 0.321, 0.055, 0.224, 0.263, 0.148, 0.132, 0.098]"
06,0.309,0.306,0.171,0.113,"[0.095, 0.261, 0.044, 0.325, 0.055, 0.306, 0.254, 0.142, 0.132, 0.098]"
07,0.291,0.296,0.164,0.109,"[0.1, 0.26, 0.044, 0.301, 0.055, 0.254, 0.253, 0.142, 0.131, 0.098]"
08,0.287,0.298,0.160,0.106,"[0.103, 0.258, 0.044, 0.298, 0.055, 0.185, 0.259, 0.167, 0.13, 0.098]"
09,0.285,0.309,0.165,0.110,"[0.101, 0.257, 0.044, 0.324, 0.055, 0.179, 0.265, 0.201, 0.129, 0.097]"
10,0.254,0.300,0.163,0.110,"[0.098, 0.255, 0.044, 0.316, 0.055, 0.178, 0.254, 0.195, 0.136, 0.096]"
11,0.246,0.293,0.158,0.109,"[0.098, 0.255, 0.044, 0.292, 0.055, 0.178, 0.247, 0.149, 0.166, 0.095]"
12,0.257,0.289,0.154,0.106,"[0.099, 0.249, 0.044, 0.286, 0.055, 0.186, 0.245, 0.135, 0.138, 0.102]"
13,0.252,0.296,0.157,0.106,"[0.101, 0.251, 0.044, 0.298, 0.055, 0.195, 0.243, 0.139, 0.129, 0.12]"
14,0.254,0.295,0.157,0.105,"[0.1, 0.249, 0.044, 0.294, 0.055, 0.188, 0.242, 0.139, 0.13, 0.128]"
15,0.251,0.283,0.151,0.101,"[0.098, 0.243, 0.044, 0.274, 0.055, 0.176, 0.236, 0.136, 0.13, 0.117]"
16,0.241,0.277,0.147,0.097,"[0.099, 0.239, 0.044, 0.269, 0.055, 0.171, 0.234, 0.132, 0.13, 0.1]"
17,0.245,0.276,0.148,0.097,"[0.102, 0.242, 0.044, 0.273, 0.055, 0.171, 0.233, 0.133, 0.129, 0.095]"
18,0.234,0.276,0.148,0.097,"[0.095, 0.244, 0.044, 0.275, 0.055, 0.17, 0.234, 0.134, 0.128, 0.095]"
19,0.232,0.275,0.147,0.097,"[0.095, 0.237, 0.044, 0.272, 0.055, 0.171, 0.233, 0.132, 0.131, 0.096]"
20,0.230,0.273,0.147,0.097,"[0.095, 0.237, 0.044, 0.27, 0.055, 0.177, 0.232, 0.13, 0.136, 0.096]"
21,0.228,0.271,0.148,0.096,"[0.111, 0.233, 0.044, 0.269, 0.055, 0.178, 0.231, 0.129, 0.129, 0.095]"
22,0.225,0.268,0.146,0.094,"[0.1, 0.235, 0.044, 0.271, 0.055, 0.17, 0.229, 0.13, 0.128, 0.095]"
23,0.220,0.267,0.145,0.093,"[0.091, 0.235, 0.044, 0.268, 0.055, 0.167, 0.232, 0.131, 0.129, 0.095]"
24,0.222,0.264,0.144,0.093,"[0.094, 0.228, 0.044, 0.264, 0.055, 0.167, 0.229, 0.129, 0.128, 0.096]"
25,0.214,0.263,0.145,0.094,"[0.112, 0.23, 0.044, 0.263, 0.055, 0.166, 0.228, 0.127, 0.128, 0.098]"
26,0.210,0.260,0.144,0.094,"[0.106, 0.229, 0.043, 0.266, 0.055, 0.167, 0.228, 0.126, 0.129, 0.095]"
27,0.211,0.260,0.143,0.093,"[0.094, 0.23, 0.037, 0.265, 0.055, 0.167, 0.228, 0.125, 0.129, 0.095]"
28,0.210,0.257,0.142,0.093,"[0.092, 0.227, 0.037, 0.264, 0.055, 0.166, 0.228, 0.124, 0.128, 0.094]"
29,0.206,0.259,0.144,0.092,"[0.101, 0.224, 0.06, 0.262, 0.055, 0.165, 0.228, 0.124, 0.128, 0.094]"
30,0.213,0.259,0.144,0.092,"[0.112, 0.222, 0.049, 0.261, 0.055, 0.165, 0.228, 0.124, 0.128, 0.094]"
31,0.209,0.257,0.143,0.091,"[0.111, 0.222, 0.034, 0.263, 0.055, 0.165, 0.228, 0.126, 0.128, 0.095]"
32,0.206,0.257,0.143,0.092,"[0.1, 0.225, 0.04, 0.265, 0.054, 0.165, 0.228, 0.127, 0.129, 0.095]"
33,0.209,0.255,0.142,0.091,"[0.101, 0.221, 0.042, 0.261, 0.054, 0.164, 0.226, 0.126, 0.129, 0.094]"
34,0.208,0.257,0.143,0.092,"[0.117, 0.22, 0.043, 0.26, 0.054, 0.164, 0.228, 0.124, 0.129, 0.094]"
35,0.208,0.257,0.144,0.093,"[0.13, 0.219, 0.042, 0.262, 0.054, 0.163, 0.228, 0.122, 0.128, 0.095]"
36,0.205,0.254,0.142,0.091,"[0.109, 0.219, 0.039, 0.265, 0.054, 0.163, 0.225, 0.122, 0.128, 0.094]"
37,0.204,0.255,0.141,0.091,"[0.095, 0.219, 0.035, 0.265, 0.054, 0.166, 0.233, 0.122, 0.128, 0.094]"
38,0.206,0.253,0.140,0.090,"[0.101, 0.219, 0.034, 0.261, 0.053, 0.163, 0.225, 0.121, 0.128, 0.094]"
39,0.204,0.256,0.142,0.092,"[0.12, 0.217, 0.039, 0.262, 0.053, 0.162, 0.227, 0.121, 0.128, 0.094]"
40,0.207,0.254,0.141,0.091,"[0.108, 0.217, 0.04, 0.263, 0.053, 0.162, 0.225, 0.122, 0.129, 0.094]"
41,0.201,0.253,0.141,0.091,"[0.104, 0.217, 0.034, 0.263, 0.053, 0.162, 0.225, 0.124, 0.13, 0.094]"
42,0.203,0.252,0.140,0.091,"[0.098, 0.217, 0.033, 0.262, 0.053, 0.163, 0.227, 0.124, 0.13, 0.094]"
43,0.200,0.253,0.141,0.091,"[0.111, 0.217, 0.033, 0.265, 0.053, 0.162, 0.224, 0.121, 0.128, 0.095]"
44,0.203,0.254,0.142,0.091,"[0.122, 0.216, 0.034, 0.265, 0.053, 0.162, 0.224, 0.119, 0.128, 0.095]"
45,0.199,0.252,0.141,0.090,"[0.119, 0.215, 0.034, 0.263, 0.053, 0.162, 0.224, 0.118, 0.128, 0.094]"
46,0.203,0.252,0.139,0.089,"[0.104, 0.217, 0.033, 0.26, 0.053, 0.161, 0.224, 0.118, 0.128, 0.094]"
47,0.203,0.251,0.139,0.090,"[0.096, 0.215, 0.035, 0.261, 0.053, 0.161, 0.224, 0.118, 0.129, 0.094]"
48,0.202,0.252,0.140,0.091,"[0.096, 0.214, 0.037, 0.265, 0.053, 0.161, 0.223, 0.118, 0.133, 0.094]"
49,0.200,0.252,0.140,0.090,"[0.106, 0.213, 0.037, 0.263, 0.053, 0.16, 0.223, 0.119, 0.129, 0.094]"
50,0.201,0.252,0.138,0.089,"[0.098, 0.213, 0.034, 0.261, 0.053, 0.161, 0.223, 0.119, 0.128, 0.094]"
51,0.201,0.252,0.140,0.089,"[0.115, 0.211, 0.034, 0.263, 0.053, 0.16, 0.223, 0.12, 0.128, 0.094]"
52,0.199,0.253,0.142,0.090,"[0.121, 0.212, 0.035, 0.268, 0.053, 0.16, 0.227, 0.119, 0.128, 0.094]"
