epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
0,1.559,1.488,0.478,0.948,0.478,0.43,0.493,
1,1.194,1.397,0.477,0.967,0.477,0.427,0.49,
2,1.082,1.407,0.484,0.961,0.484,0.435,0.493,
3,0.993,1.334,0.499,0.964,0.499,0.454,0.505,
4,0.923,1.244,0.539,0.963,0.539,0.483,0.544,
5,0.91,1.219,0.543,0.969,0.543,0.497,0.553,
6,0.876,1.063,0.591,0.979,0.591,0.535,0.595,
7,0.851,1.13,0.569,0.976,0.569,0.519,0.575,
8,0.853,1.096,0.579,0.979,0.579,0.527,0.584,
9,0.833,1.042,0.604,0.977,0.604,0.544,0.607,
10,0.801,1.152,0.559,0.975,0.559,0.513,0.561,
11,0.79,1.25,0.531,0.964,0.531,0.478,0.539,
12,0.815,1.253,0.531,0.968,0.531,0.487,0.538,
13,0.794,1.128,0.579,0.972,0.579,0.511,0.592,
14,0.767,1.092,0.584,0.976,0.584,0.532,0.592,
15,0.744,1.099,0.58,0.979,0.58,0.518,0.59,
16,0.753,1.236,0.534,0.969,0.534,0.499,0.53,
17,0.741,1.121,0.572,0.975,0.572,0.519,0.576,
18,0.75,1.114,0.583,0.976,0.583,0.523,0.59,
19,0.723,1.102,0.573,0.979,0.573,0.535,0.576,
20,0.72,1.088,0.59,0.979,0.59,0.543,0.598,
21,0.721,1.161,0.553,0.977,0.553,0.523,0.555,
22,0.726,1.084,0.588,0.978,0.588,0.55,0.597,
23,0.72,1.086,0.586,0.977,0.586,0.548,0.588,
24,0.721,1.112,0.576,0.977,0.576,0.532,0.586,
25,0.698,1.096,0.582,0.977,0.582,0.531,0.589,
26,0.695,1.035,0.605,0.981,0.605,0.561,0.612,
27,0.688,1.162,0.553,0.977,0.553,0.521,0.551,
28,0.694,1.142,0.57,0.977,0.57,0.519,0.573,
29,0.673,1.046,0.599,0.979,0.599,0.545,0.611,
30,0.674,1.06,0.591,0.981,0.591,0.549,0.598,
31,0.668,1.063,0.592,0.98,0.592,0.533,0.597,
32,0.649,1.096,0.574,0.978,0.574,0.524,0.578,
33,0.656,1.063,0.583,0.981,0.583,0.54,0.591,
34,0.669,1.077,0.575,0.983,0.575,0.539,0.575,
35,0.656,1.107,0.576,0.978,0.576,0.534,0.571,
36,0.668,1.018,0.613,0.979,0.613,0.56,0.618,
37,0.647,1.107,0.581,0.974,0.581,0.532,0.587,
